,player_id,name,team_id,team_name,sub_position,foot,height_in_cm,opponent_team_name,opponent_team,total_points,was_home,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
12055,105.0,Vitaly Janelt,4.0,Brentford,Defensive Midfield,left,184.0,Wolves,20.0,2.0,True,1.0,4.0,19.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.8,23.8,51.0,10.7,1.0,0.51,0.22,0.73,2.10
12056,106.0,Mathias Jensen,4.0,Brentford,Central Midfield,right,180.0,Wolves,20.0,1.0,True,1.0,4.0,19.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,3.2,4.0,1.0,0.0,0.02,0.02,0.04,0.32
12058,108.0,Bryan Mbeumo,4.0,Brentford,Right Winger,left,171.0,Wolves,20.0,0.0,True,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12060,110.0,Christian Nørgaard,4.0,Brentford,Defensive Midfield,right,187.0,Wolves,20.0,1.0,True,1.0,4.0,19.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.6,6.3,13.0,3.3,1.0,0.08,0.10,0.18,2.10
12062,112.0,Ethan Pinnock,4.0,Brentford,Centre-Back,left,194.0,Wolves,20.0,0.0,True,1.0,4.0,19.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.2,12.1,12.0,3.6,1.0,0.03,0.32,0.35,2.10
12064,114.0,Mads Roerslev Rasmussen,4.0,Brentford,Right-Back,right,184.0,Wolves,20.0,1.0,True,1.0,4.0,19.0,66.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.6,8.9,0.0,2.1,1.0,0.00,0.02,0.02,1.78
12069,119.0,Yoane Wissa,4.0,Brentford,Left Winger,right,176.0,Wolves,20.0,7.0,True,1.0,4.0,19.0,85.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,41.6,30.1,30.0,10.2,1.0,0.27,0.59,0.86,2.06
12208,258.0,Neal Maupay,4.0,Brentford,Centre-Forward,right,173.0,Wolves,20.0,5.0,True,1.0,4.0,19.0,90.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.2,19.5,8.0,4.5,1.0,0.15,0.77,0.92,2.10
12775,122.0,Simon Adingra,5.0,Brighton,Left Winger,right,175.0,Spurs,18.0,0.0,True,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12782,129.0,Lewis Dunk,5.0,Brighton,Centre-Back,right,192.0,Spurs,18.0,0.0,True,4.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,20.0,3.4,49.0,7.2,1.0,0.48,0.01,0.48,2.48
12784,131.0,Pervis Estupiñán,5.0,Brighton,Left-Back,left,175.0,Spurs,18.0,6.0,True,4.0,2.0,19.0,45.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.2,0.3,7.0,5.3,0.0,0.03,0.00,0.03,1.91
12785,132.0,Evan Ferguson,5.0,Brighton,Centre-Forward,right,188.0,Spurs,18.0,4.0,True,4.0,2.0,19.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.6,2.0,0.4,0.0,0.00,0.01,0.01,1.43
12786,133.0,Billy Gilmour,5.0,Brighton,Defensive Midfield,right,170.0,Spurs,18.0,2.0,True,4.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.4,14.6,2.0,3.1,1.0,0.00,0.03,0.03,2.48
12787,134.0,Pascal Groß,5.0,Brighton,Central Midfield,right,181.0,Spurs,18.0,2.0,True,4.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,36.2,45.7,0.0,8.2,1.0,0.00,0.33,0.33,2.48
12788,135.0,João Pedro Junqueira de Jesus,5.0,Brighton,Centre-Forward,right,182.0,Spurs,18.0,16.0,True,4.0,2.0,19.0,90.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,68.0,101.0,27.2,76.0,20.4,1.0,2.11,0.14,2.25,2.13
12796,143.0,Kaoru Mitoma,5.0,Brighton,Left Winger,right,178.0,Spurs,18.0,0.0,True,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12803,150.0,Jan Paul van Hecke,5.0,Brighton,Centre-Back,right,189.0,Spurs,18.0,1.0,True,4.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.8,0.7,7.0,1.7,1.0,0.21,0.00,0.21,2.48
12807,154.0,Danny Welbeck,5.0,Brighton,Centre-Forward,right,185.0,Spurs,18.0,5.0,True,4.0,2.0,19.0,68.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.4,4.0,36.0,5.0,1.0,0.42,0.01,0.43,1.05
12609,660.0,Wilson Odobert,6.0,Burnley,Left Winger,right,182.0,Liverpool,11.0,2.0,True,0.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.4,16.7,9.0,3.8,1.0,0.02,0.31,0.33,1.69
12814,161.0,Josh Brownhill,6.0,Burnley,Central Midfield,right,179.0,Liverpool,11.0,2.0,True,0.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.6,11.6,1.0,1.6,1.0,0.03,0.01,0.04,1.69
13247,594.0,Zeki Amdouni,6.0,Burnley,Centre-Forward,both,185.0,Liverpool,11.0,2.0,True,0.0,2.0,19.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.2,7.0,0.9,1.0,0.09,0.00,0.09,1.33
13249,596.0,James Trafford,6.0,Burnley,Goalkeeper,right,192.0,Liverpool,11.0,3.0,True,0.0,2.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,60.2,0.0,0.0,6.0,1.0,0.00,0.00,0.00,1.69
12798,145.0,Robert Sánchez,7.0,Chelsea,Goalkeeper,right,197.0,Palace,8.0,0.0,True,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12850,197.0,Levi Colwill,7.0,Chelsea,Centre-Back,left,187.0,Palace,8.0,1.0,True,2.0,1.0,19.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,1.3,0.0,0.4,1.0,0.00,0.01,0.01,0.75
12852,199.0,Enzo Fernández,7.0,Chelsea,Central Midfield,right,178.0,Palace,8.0,0.0,True,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12855,202.0,Conor Gallagher,7.0,Chelsea,Central Midfield,right,182.0,Palace,8.0,1.0,True,2.0,1.0,19.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,18.6,36.0,0.0,5.5,1.0,0.00,0.48,0.48,1.08
12856,203.0,Malo Gusto,7.0,Chelsea,Right-Back,right,178.0,Palace,8.0,8.0,True,2.0,1.0,19.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,42.4,25.7,2.0,7.0,1.0,0.00,0.40,0.40,1.08
12863,210.0,Mykhailo Mudryk,7.0,Chelsea,Left Winger,right,175.0,Palace,8.0,8.0,True,2.0,1.0,19.0,70.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,49.4,14.8,45.0,10.9,1.0,0.82,0.26,1.08,0.82
12864,211.0,Nicolas Jackson,7.0,Chelsea,Centre-Forward,right,188.0,Palace,8.0,2.0,True,2.0,1.0,19.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,24.3,4.0,3.5,1.0,0.51,0.05,0.56,1.08
12869,216.0,Raheem Sterling,7.0,Chelsea,Left Winger,right,170.0,Palace,8.0,0.0,True,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12870,217.0,Thiago Emiliano da Silva,7.0,Chelsea,Centre-Back,right,181.0,Palace,8.0,1.0,True,2.0,1.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,10.8,0.0,2.4,0.0,0.00,0.02,0.02,0.33
13015,362.0,Cole Palmer,7.0,Chelsea,Attacking Midfield,left,189.0,Palace,8.0,0.0,True,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
13264,611.0,Axel Disasi,7.0,Chelsea,Centre-Back,right,190.0,Palace,8.0,2.0,True,2.0,1.0,19.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.4,1.8,0.0,2.2,1.0,0.00,0.01,0.01,1.08
12873,220.0,Joachim Andersen,8.0,Palace,Centre-Back,right,192.0,Chelsea,7.0,1.0,False,2.0,1.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.8,3.6,17.0,4.0,1.0,0.02,0.01,0.03,2.74
12874,221.0,Jordan Ayew,8.0,Palace,Centre-Forward,right,182.0,Chelsea,7.0,5.0,False,2.0,1.0,19.0,78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.2,20.0,8.0,5.3,1.0,0.00,0.11,0.11,1.74
12878,225.0,Odsonne Edouard,8.0,Palace,Centre-Forward,right,187.0,Chelsea,7.0,0.0,False,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12879,226.0,Eberechi Eze,8.0,Palace,Attacking Midfield,right,178.0,Chelsea,7.0,2.0,False,2.0,1.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.8,20.0,5.7,1.0,0.20,0.05,0.25,2.74
12881,228.0,Marc Guéhi,8.0,Palace,Centre-Back,right,182.0,Chelsea,7.0,1.0,False,2.0,1.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.8,0.8,0.0,1.2,1.0,0.00,0.01,0.01,2.74
12883,230.0,Sam Johnstone,8.0,Palace,Goalkeeper,right,193.0,Chelsea,7.0,0.0,False,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12884,231.0,Jefferson Lerma Solís,8.0,Palace,Defensive Midfield,right,179.0,Chelsea,7.0,2.0,False,2.0,1.0,19.0,89.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.6,3.9,2.0,1.1,1.0,0.00,0.01,0.01,2.74
12885,232.0,Jean-Philippe Mateta,8.0,Palace,Centre-Forward,right,192.0,Chelsea,7.0,2.0,False,2.0,1.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,22.5,23.0,5.8,1.0,0.04,0.12,0.16,2.74
12887,234.0,Tyrick Mitchell,8.0,Palace,Left-Back,left,175.0,Chelsea,7.0,0.0,False,2.0,1.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,18.6,4.1,4.0,2.7,1.0,0.00,0.03,0.03,2.74
12889,236.0,Michael Olise,8.0,Palace,Right Winger,left,184.0,Chelsea,7.0,9.0,False,2.0,1.0,19.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,55.4,23.8,69.0,14.8,1.0,0.78,0.08,0.86,2.74
12610,661.0,Jack Harrison,9.0,Everton,Right Winger,left,175.0,City,13.0,7.0,True,1.0,3.0,19.0,79.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.6,15.1,50.0,10.6,1.0,0.65,0.09,0.74,2.20
12898,245.0,Jarrad Branthwaite,9.0,Everton,Centre-Back,left,195.0,City,13.0,0.0,True,1.0,3.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,14.6,0.2,0.0,1.5,1.0,0.00,0.00,0.00,2.60
12899,246.0,Dominic Calvert-Lewin,9.0,Everton,Centre-Forward,right,189.0,City,13.0,1.0,True,1.0,3.0,19.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.8,4.0,0.3,0.0,0.23,0.01,0.24,0.40
12902,249.0,Abdoulaye Doucouré,9.0,Everton,Central Midfield,right,183.0,City,13.0,0.0,True,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12903,250.0,James Garner,9.0,Everton,Defensive Midfield,right,182.0,City,13.0,2.0,True,1.0,3.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.4,16.7,2.0,4.0,1.0,0.00,0.05,0.05,2.60
12912,259.0,Dwight McNeil,9.0,Everton,Left Winger,left,183.0,City,13.0,5.0,True,1.0,3.0,19.0,90.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.4,24.9,2.0,5.5,1.0,0.00,0.13,0.13,2.60
12913,260.0,Vitalii Mykolenko,9.0,Everton,Left-Back,left,180.0,City,13.0,1.0,True,1.0,3.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.2,4.8,3.0,2.1,1.0,0.01,0.06,0.07,2.60
12914,261.0,Amadou Onana,9.0,Everton,Defensive Midfield,right,195.0,City,13.0,2.0,True,1.0,3.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,1.3,4.0,0.8,1.0,0.00,0.01,0.01,2.60
12916,263.0,Jordan Pickford,9.0,Everton,Goalkeeper,left,185.0,City,13.0,2.0,True,1.0,3.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,17.0,44.8,0.0,0.0,4.5,1.0,0.00,0.01,0.01,2.60
12918,265.0,James Tarkowski,9.0,Everton,Centre-Back,right,185.0,City,13.0,1.0,True,1.0,3.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.8,0.8,15.0,2.9,1.0,0.04,0.00,0.04,2.60
11231,688.0,Timothy Castagne,10.0,Fulham,Right-Back,right,185.0,Bournemouth,3.0,1.0,False,3.0,0.0,19.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.4,0.0,0.1,0.0,0.00,0.00,0.00,0.26
12909,256.0,Alex Iwobi,10.0,Fulham,Attacking Midfield,right,183.0,Bournemouth,3.0,2.0,False,3.0,0.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,5.8,4.0,1.9,1.0,0.00,0.06,0.06,1.82
12920,267.0,Andreas Hoelgebaum Pereira,10.0,Fulham,Attacking Midfield,right,178.0,Bournemouth,3.0,1.0,False,3.0,0.0,19.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,9.6,28.0,9.0,4.7,1.0,0.03,0.06,0.09,1.76
12921,268.0,Tom Cairney,10.0,Fulham,Central Midfield,left,185.0,Bournemouth,3.0,2.0,False,3.0,0.0,19.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.6,7.1,2.0,2.3,1.0,0.00,0.10,0.10,1.76
12923,270.0,Bobby De Cordova-Reid,10.0,Fulham,Attacking Midfield,right,170.0,Bournemouth,3.0,2.0,False,3.0,0.0,19.0,72.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,5.3,10.0,2.1,1.0,0.04,0.03,0.07,1.57
12928,275.0,Bernd Leno,10.0,Fulham,Goalkeeper,right,190.0,Bournemouth,3.0,0.0,False,3.0,0.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,13.4,0.0,0.0,1.3,1.0,0.00,0.00,0.00,1.82
12932,279.0,Rodrigo Muniz Carvalho,10.0,Fulham,Centre-Forward,right,186.0,Bournemouth,3.0,2.0,False,3.0,0.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.2,3.0,35.0,4.8,1.0,0.16,0.03,0.19,1.82
12933,280.0,João Palhinha Gonçalves,10.0,Fulham,Defensive Midfield,right,190.0,Bournemouth,3.0,2.0,False,3.0,0.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.4,2.0,4.0,2.2,1.0,0.00,0.01,0.01,1.82
12936,283.0,Antonee Robinson,10.0,Fulham,Left-Back,left,183.0,Bournemouth,3.0,1.0,False,3.0,0.0,19.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.2,31.2,11.0,6.4,1.0,0.01,0.26,0.27,1.76
12939,286.0,Tosin Adarabioyo,10.0,Fulham,Centre-Back,right,196.0,Bournemouth,3.0,1.0,False,3.0,0.0,19.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.6,1.0,0.0,3.4,1.0,0.00,0.01,0.01,1.82
12941,288.0,Harry Wilson,10.0,Fulham,Right Winger,left,173.0,Bournemouth,3.0,1.0,False,3.0,0.0,19.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,0.2,0.0,0.00,0.00,0.00,0.26
13211,558.0,Raúl Jiménez,10.0,Fulham,Centre-Forward,right,187.0,Bournemouth,3.0,0.0,False,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
13244,591.0,Willian Borges da Silva,10.0,Fulham,Left Winger,right,175.0,Bournemouth,3.0,0.0,False,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12943,290.0,Trent Alexander-Arnold,11.0,Liverpool,Right-Back,right,180.0,Burnley,6.0,8.0,False,0.0,2.0,19.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,36.0,27.8,59.2,1.0,8.8,1.0,0.01,0.40,0.41,0.76
12944,291.0,Alisson Ramses Becker,11.0,Liverpool,Goalkeeper,right,193.0,Burnley,6.0,6.0,False,0.0,2.0,19.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.5,1.0,0.00,0.00,0.00,0.76
12946,293.0,Darwin Núñez Ribeiro,11.0,Liverpool,Centre-Forward,right,187.0,Burnley,6.0,8.0,False,0.0,2.0,19.0,83.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,42.6,34.0,26.0,10.3,1.0,0.09,0.10,0.19,0.60
12947,294.0,Diogo Teixeira da Silva,11.0,Liverpool,Left Winger,right,178.0,Burnley,6.0,6.0,False,0.0,2.0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.4,0.6,35.0,7.1,0.0,0.08,0.01,0.09,0.16
12950,297.0,Cody Gakpo,11.0,Liverpool,Left Winger,right,193.0,Burnley,6.0,5.0,False,0.0,2.0,19.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.2,21.8,62.0,11.8,1.0,0.69,0.04,0.73,0.44
12951,298.0,Joe Gomez,11.0,Liverpool,Centre-Back,right,188.0,Burnley,6.0,6.0,False,0.0,2.0,19.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.4,3.4,2.0,1.6,1.0,0.01,0.02,0.03,0.76
12955,302.0,Ibrahima Konaté,11.0,Liverpool,Centre-Back,right,194.0,Burnley,6.0,0.0,False,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12956,303.0,Luis Díaz,11.0,Liverpool,Left Winger,right,180.0,Burnley,6.0,4.0,False,0.0,2.0,19.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,11.0,19.0,5.0,0.0,0.16,0.13,0.29,0.32
12957,304.0,Alexis Mac Allister,11.0,Liverpool,Central Midfield,right,176.0,Burnley,6.0,0.0,False,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12961,308.0,Mohamed Salah,11.0,Liverpool,Right Winger,left,175.0,Burnley,6.0,3.0,False,0.0,2.0,19.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.1,46.0,5.7,1.0,0.27,0.15,0.42,0.76
12962,309.0,Dominik Szoboszlai,11.0,Liverpool,Central Midfield,right,187.0,Burnley,6.0,1.0,False,0.0,2.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,0.2,0.0,0.01,0.00,0.01,0.32
12966,313.0,Virgil van Dijk,11.0,Liverpool,Centre-Back,right,193.0,Burnley,6.0,7.0,False,0.0,2.0,19.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,21.6,2.2,6.0,3.0,1.0,0.10,0.02,0.12,0.76
12271,321.0,Alfie Doughty,12.0,Luton,Left Midfield,left,183.0,Sheffield,17.0,7.0,False,2.0,3.0,19.0,78.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,20.3,28.0,9.1,1.0,0.11,0.06,0.17,2.46
12276,326.0,Carlton Morris,12.0,Luton,Centre-Forward,right,185.0,Sheffield,17.0,7.0,False,2.0,3.0,19.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2,1.8,4.0,0.6,0.0,0.00,0.00,0.00,0.13
12278,328.0,Chiedozie Ogbene,12.0,Luton,Right Winger,right,181.0,Sheffield,17.0,1.0,False,2.0,3.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,0.4,0.0,0.3,0.0,0.00,0.00,0.00,0.13
12579,630.0,Ross Barkley,12.0,Luton,Central Midfield,right,189.0,Sheffield,17.0,2.0,False,2.0,3.0,19.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.4,23.5,20.0,7.3,1.0,0.11,0.03,0.14,2.59
11221,678.0,Jérémy Doku,13.0,City,Left Winger,right,173.0,Everton,9.0,0.0,False,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12291,341.0,Manuel Akanji,13.0,City,Centre-Back,right,188.0,Everton,9.0,1.0,False,1.0,3.0,19.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,15.4,2.6,0.0,1.8,1.0,0.00,0.02,0.02,1.01
12292,342.0,Nathan Aké,13.0,City,Centre-Back,left,180.0,Everton,9.0,5.0,False,1.0,3.0,19.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.8,1.9,5.0,2.3,1.0,0.10,0.01,0.11,1.01
12293,343.0,Julián Álvarez,13.0,City,Second Striker,right,170.0,Everton,9.0,8.0,False,1.0,3.0,19.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,57.4,55.2,82.0,19.5,1.0,1.20,0.50,1.70,1.01
12294,344.0,Bernardo Veiga de Carvalho e Silva,13.0,City,Attacking Midfield,left,173.0,Everton,9.0,13.0,False,1.0,3.0,19.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,60.0,32.8,23.0,11.6,1.0,0.34,0.16,0.50,1.01
12300,350.0,Rúben Gato Alves Dias,13.0,City,Centre-Back,right,187.0,Everton,9.0,0.0,False,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
12302,352.0,Ederson Santana de Moraes,13.0,City,Goalkeeper,left,188.0,Everton,9.0,2.0,False,1.0,3.0,19.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,15.6,0.0,0.0,1.6,1.0,0.00,0.00,0.00,1.01
